x,y,z,radius,link,bodyId
742.0,21208.0,33930.0,21.0,-1,5812991579
784.0,21222.0,33888.0,21.0,1,5812991579
784.0,21236.0,33846.0,21.0,2,5812991579
770.0,21250.0,33818.0,21.0,3,5812991579
756.0,21264.0,33804.0,12.799000000000001,4,5812991579
742.0,21334.0,33748.0,43.4777,5,5812991579
742.0,21376.0,33692.0,37.2719,6,5812991579
742.0,21446.0,33566.0,78.1587,7,5812991579
728.0,21446.0,33412.0,63.0,8,5812991579
758.97,21485.9,33344.1,65.9697,9,5812991579
769.576,21528.3,33301.7,76.5758,10,5812991579
805.049,21646.7,33223.0,44.6768,11,5812991579
840.0,21740.0,33188.0,32.598,12,5812991579
840.0,21782.0,33202.0,21.0,13,5812991579
826.0,21838.0,33188.0,21.0,14,5812991579
826.0,21894.0,33188.0,21.0,15,5812991579
826.0,21950.0,33188.0,21.0,16,5812991579
826.0,21978.0,33174.0,21.0,17,5812991579
833.5830000000001,22063.2,33066.1,59.6129,18,5812991579
868.0,22118.0,32978.0,74.6333,19,5812991579
807.7489999999999,22176.9,32853.9,85.5395,20,5812991579
700.0,22188.0,32712.0,37.2719,21,5812991579
658.0,22160.0,32642.0,32.598,22,5812991579
616.0,22160.0,32600.0,21.0,23,5812991579
588.0,22146.0,32572.0,21.0,24,5812991579
546.0,22132.0,32530.0,21.0,25,5812991579
504.0,22132.0,32474.0,21.0,26,5812991579
448.0,22118.0,32432.0,21.0,27,5812991579
434.0,22118.0,32404.0,21.0,28,5812991579
431.667,22157.7,32352.7,47.9919,29,5812991579
442.167,22168.2,32331.7,57.64,30,5812991579
463.103,22164.2,32256.7,68.3923,31,5812991579
661.6239999999999,22318.8,32143.8,91.1343,32,5812991579
798.0,22398.0,32096.0,63.0,33,5812991579
952.0,22468.0,31991.0,73.7179,34,5812991579
987.4119999999999,22503.4,31937.9,100.82799999999999,35,5812991579
1021.08,22526.9,31900.9,101.287,36,5812991579
1080.01,22563.8,31842.0,91.3133,37,5812991579
1232.0,22608.0,31774.0,64.3863,38,5812991579
1402.91,22648.2,31725.4,77.0,39,5812991579
1582.0,22706.0,31662.0,108.447,40,5812991579
1718.89,22732.4,31637.1,100.852,41,5812991579
1737.56,22741.8,31618.4,97.7407,42,5812991579
1778.0,22762.0,31578.0,91.0,43,5812991579
1974.0,22776.0,31466.0,91.0,44,5812991579
2072.0,22790.0,31452.0,91.9949,45,5812991579
2156.0,22832.0,31396.0,91.9949,46,5812991579
2302.29,22871.4,31378.9,79.6462,47,5812991579
