x,y,z,radius,link,bodyId
1764.0,17708.0,15098.0,18.0,-1,1535718040
1566.5,17733.6,15092.1,133.811,1,1535718040
1512.0,17832.8,15186.4,199.354,2,1535718040
1512.0,17869.0,15255.1,224.639,3,1535718040
1512.0,17885.2,15285.8,235.917,4,1535718040
1499.0,17920.3,15339.9,232.22400000000002,5,1535718040
1476.64,17960.6,15394.8,211.88099999999997,6,1535718040
1468.97,17973.8,15412.4,204.418,7,1535718040
1465.79,17979.2,15419.6,201.32299999999998,8,1535718040
1463.73,17982.7,15424.3,199.321,9,1535718040
1460.93,17987.6,15430.7,196.59,10,1535718040
1439.88,18023.6,15478.8,176.111,11,1535718040
1428.0,18059.8,15527.1,148.338,12,1535718040
1428.0,18080.0,15554.0,127.70100000000001,13,1535718040
1428.0,18136.9,15629.8,69.4773,14,1535718040
1428.0,18167.4,15675.7,46.8256,15,1535718040
1432.09,18189.7,15718.3,36.5606,16,1535718040
1460.31,18200.0,15776.5,28.5575,17,1535718040
1500.0,18200.0,15854.0,20.8328,18,1535718040
1500.0,18200.0,15890.0,27.9411,19,1535718040
1512.0,18188.0,15938.0,20.8328,20,1535718040
1536.0,18164.0,15962.0,20.8328,21,1535718040
1548.0,18164.0,16022.0,27.9411,22,1535718040
1576.32,18164.0,16063.8,28.4219,23,1535718040
1608.0,18164.0,16106.0,31.9473,24,1535718040
1647.0,18164.0,16145.0,27.9411,25,1535718040
1728.0,18176.0,16238.0,27.9411,26,1535718040
1788.0,18164.0,16298.0,20.8328,27,1535718040
1836.0,18152.0,16322.0,20.8328,28,1535718040
1884.0,18140.0,16346.0,27.9411,29,1535718040
1944.0,18128.0,16394.0,27.9411,30,1535718040
1992.0,18116.0,16442.0,30.0,31,1535718040
2040.0,18104.0,16490.0,27.9411,32,1535718040
2100.0,18080.0,16538.0,18.0,33,1535718040
2148.0,18080.0,16574.0,18.0,34,1535718040
2196.0,18080.0,16598.0,27.9411,35,1535718040
2220.0,18080.0,16622.0,18.0,36,1535718040
2280.0,18080.0,16670.0,27.9411,37,1535718040
2340.0,18068.0,16730.0,27.9411,38,1535718040
2388.0,18080.0,16778.0,27.9411,39,1535718040
2448.0,18080.0,16850.0,27.9411,40,1535718040
2472.0,18092.0,16898.0,20.8328,41,1535718040
2520.0,18104.0,16958.0,20.8328,42,1535718040
2532.0,18116.0,17006.0,20.8328,43,1535718040
2556.0,18116.0,17042.0,27.9411,44,1535718040
2580.0,18116.0,17090.0,20.8328,45,1535718040
2592.0,18140.0,17114.0,18.0,46,1535718040
1644.0,18104.0,16106.0,10.9706,26,1535718040
1632.0,18092.0,16094.0,6.0,48,1535718040
1620.0,18116.0,16070.0,20.8328,25,1535718040
1584.0,18116.0,16022.0,20.8328,24,1535718040
1584.0,18092.0,15962.0,20.8328,51,1535718040
1596.0,18068.0,15926.0,20.8328,52,1535718040
1620.0,18020.0,15878.0,18.0,53,1535718040
1620.0,17996.0,15854.0,20.8328,54,1535718040
1632.0,17972.0,15842.0,20.8328,55,1535718040
1656.0,17852.0,15770.0,85.3893,56,1535718040
1680.0,17780.0,15818.0,37.2666,57,1535718040
1668.0,17744.0,15830.0,10.9706,58,1535718040
1668.0,17732.0,15818.0,6.0,59,1535718040
1608.0,17996.0,15806.0,18.0,55,1535718040
1548.0,18133.6,15901.2,20.8328,22,1535718040
1551.0,18122.0,15836.0,20.1246,62,1535718040
1560.0,18068.0,15782.0,20.8328,63,1535718040
1560.0,18044.0,15758.0,20.8328,64,1535718040
1560.0,18020.0,15734.0,31.9473,65,1535718040
1524.0,18128.0,15782.0,18.0,63,1535718040
1524.0,18104.0,15734.0,20.8328,67,1535718040
1572.0,18104.0,15914.0,18.0,62,1535718040
1584.0,18080.0,15878.0,18.0,69,1535718040
1584.0,18044.0,15830.0,18.0,70,1535718040
1488.0,18152.0,15734.0,20.8328,18,1535718040
1488.0,18116.0,15674.0,44.9117,17,1535718040
1344.0,18224.0,15638.0,27.9411,16,1535718040
1332.0,18236.0,15554.0,43.4773,15,1535718040
1356.0,18236.0,15458.0,31.9473,14,1535718040
1344.0,18188.0,15362.0,27.9411,13,1535718040
1332.0,18212.0,15350.0,18.0,77,1535718040
1320.0,18236.0,15362.0,6.0,78,1535718040
1320.0,18248.0,15362.0,6.0,79,1535718040
1248.0,17984.0,15302.0,42.0,12,1535718040
1236.0,17936.0,15194.0,31.9473,11,1535718040
1488.0,18152.0,15266.0,54.0,10,1535718040
1500.0,17744.0,15686.0,42.0,9,1535718040
1524.9,17909.7,15462.6,191.43900000000002,8,1535718040
1673.09,17739.9,15595.8,157.048,85,1535718040
1695.27,17706.6,15663.1,128.002,86,1535718040
1713.27,17676.6,15735.1,95.6538,87,1535718040
1692.0,17684.0,15842.0,10.9706,88,1535718040
1692.0,17696.0,15854.0,6.0,89,1535718040
1560.0,17696.0,15746.0,20.8328,88,1535718040
1536.0,17708.0,15746.0,10.9706,91,1535718040
1800.0,17564.0,15638.0,30.0,87,1535718040
1848.0,17660.0,15554.0,37.2666,86,1535718040
1716.0,17660.0,15326.0,151.835,85,1535718040
1740.0,17504.0,15350.0,42.0,95,1535718040
1728.75,17652.9,15486.6,116.609,7,1535718040
1788.0,17564.0,15494.0,37.2666,97,1535718040
1632.0,17780.0,15434.0,221.68400000000003,97,1535718040
1524.0,17648.0,15182.0,102.0,6,1535718040
1476.0,17552.0,15182.0,10.9706,100,1535718040
1476.0,17540.0,15182.0,6.0,101,1535718040
1308.0,17876.0,15134.0,70.8375,5,1535718040
1716.0,17600.0,15206.0,90.0,4,1535718040
1284.0,17852.0,15062.0,37.2666,3,1535718040
1596.0,17576.0,15110.0,43.4773,2,1535718040
2676.0,18128.0,17174.0,6.0,-1,1535718040
2676.0,18128.0,17186.0,6.0,107,1535718040
2688.0,18140.0,17198.0,18.0,108,1535718040
2688.0,18152.0,17222.0,18.0,109,1535718040
2712.0,18164.0,17234.0,27.9411,110,1535718040
2736.0,18188.0,17270.0,18.0,111,1535718040
2748.0,18200.0,17294.0,27.9411,112,1535718040
2772.0,18224.0,17330.0,20.8328,113,1535718040
2796.0,18248.0,17366.0,27.9411,114,1535718040
2820.0,18284.0,17402.0,27.9411,115,1535718040
2844.0,18320.0,17450.0,27.9411,116,1535718040
2868.0,18344.0,17498.0,27.9411,117,1535718040
2916.0,18380.0,17546.0,27.9411,118,1535718040
2964.0,18428.0,17606.0,37.2666,119,1535718040
3024.0,18476.0,17714.0,31.9473,120,1535718040
3060.0,18500.0,17774.0,31.9473,121,1535718040
3108.0,18536.0,17834.0,27.9411,122,1535718040
3132.0,18560.0,17882.0,27.9411,123,1535718040
3144.0,18572.0,17906.0,18.0,124,1535718040
3156.0,18596.0,17954.0,27.9411,125,1535718040
3180.0,18620.0,18014.0,18.0,126,1535718040
3192.0,18644.0,18062.0,20.8328,127,1535718040
3204.0,18656.0,18098.0,30.0,128,1535718040
3240.0,18716.0,18170.0,27.9411,129,1535718040
