x,y,z,radius,link,bodyId
6808.0,23142.0,34620.0,8.0,-1,1970253186
6808.0,23142.0,34636.0,8.0,1,1970253186
6824.0,23158.0,34652.0,14.6274,2,1970253186
6840.0,23158.0,34668.0,8.0,3,1970253186
6957.42,23145.5,34652.8,91.0959,4,1970253186
7146.32,22858.4,34318.1,116.512,5,1970253186
7172.44,22758.9,34204.9,113.852,6,1970253186
7217.14,22584.3,34055.4,113.852,7,1970253186
7224.0,22315.3,33841.3,111.694,8,1970253186
7208.0,22094.0,33668.0,107.096,9,1970253186
7193.55,21999.3,33587.7,89.8753,10,1970253186
7163.1,21882.6,33414.8,97.9729,11,1970253186
7145.89,21842.7,33347.6,97.1793,12,1970253186
7128.0,21724.6,33187.9,103.21700000000001,13,1970253186
7072.78,21572.7,33002.7,94.8779,14,1970253186
6944.2,21386.1,32692.6,92.2021,15,1970253186
6872.0,21318.0,32508.0,104.0,16,1970253186
6856.0,21206.0,32284.0,94.45,17,1970253186
6810.81,21128.8,32085.8,94.2406,18,1970253186
6696.0,21046.0,31916.0,85.2952,19,1970253186
6648.38,20966.8,31773.1,96.4874,20,1970253186
6521.33,20855.3,31518.7,76.0642,21,1970253186
6385.71,20748.9,31292.6,77.2231,22,1970253186
6338.9,20691.4,31179.1,96.7978,23,1970253186
6264.47,20598.0,30914.1,77.1765,24,1970253186
6184.0,20550.0,30764.0,85.2952,25,1970253186
6116.9,20484.5,30576.8,77.3546,26,1970253186
6077.59,20452.7,30467.7,72.0,27,1970253186
6003.56,20317.1,30307.1,72.0,28,1970253186
5954.18,20256.2,30205.5,69.0909,29,1970253186
5928.0,20230.0,30140.0,56.0,30,1970253186
5905.6,20230.0,30095.2,61.2879,31,1970253186
5890.13,20227.1,30061.3,65.1026,32,1970253186
5866.13,20215.1,30001.3,71.4369,33,1970253186
5825.66,20177.2,29901.7,86.572,34,1970253186
5780.98,20143.7,29801.2,76.5082,35,1970253186
5752.0,20062.0,29676.0,67.7771,36,1970253186
5717.33,20003.3,29542.7,66.154,37,1970253186
5636.34,19946.1,29376.6,86.4541,38,1970253186
5554.67,19856.7,29137.3,72.0,39,1970253186
5520.89,19822.9,29023.6,76.4508,40,1970253186
5406.4,19757.5,28737.3,79.4667,41,1970253186
5352.0,19750.0,28620.0,72.0,42,1970253186
5299.68,19710.8,28528.4,86.1637,43,1970253186
5265.37,19690.7,28440.1,88.3876,44,1970253186
5245.82,19675.8,28381.5,89.6523,45,1970253186
5230.55,19660.5,28335.6,92.1307,46,1970253186
5215.24,19636.5,28281.0,96.152,47,1970253186
5208.76,19623.5,28255.0,98.3391,48,1970253186
5192.0,19590.0,28188.0,104.0,49,1970253186
5184.0,19566.0,28156.0,96.3961,50,1970253186
5172.92,19532.8,28111.7,85.8676,51,1970253186
5160.0,19494.0,28060.0,73.5843,52,1970253186
5160.0,19487.2,27998.5,78.5829,53,1970253186
5160.0,19480.0,27933.6,83.8671,54,1970253186
5160.0,19414.0,27772.0,78.1626,55,1970253186
5160.0,19398.0,27644.0,63.5542,56,1970253186
5214.62,19340.1,27582.8,62.3894,57,1970253186
5240.0,19302.0,27532.0,72.0,58,1970253186
5227.96,19258.0,27293.8,77.40100000000001,59,1970253186
5208.0,19206.0,27084.0,72.0,60,1970253186
5192.0,19215.9,26979.2,57.0501,61,1970253186
5192.0,19236.3,26928.1,43.6805,62,1970253186
5224.0,19238.0,26892.0,37.2548,63,1970253186
5240.0,19238.0,26780.0,49.6888,64,1970253186
5251.56,19226.4,26717.8,54.2469,65,1970253186
5254.22,19223.8,26707.1,55.2988,66,1970253186
5262.22,19215.8,26675.1,56.0,67,1970253186
5272.0,19206.0,26636.0,56.0,68,1970253186
5272.0,19206.0,26572.0,59.8823,69,1970253186
5280.62,19206.0,26528.9,66.4072,70,1970253186
5285.54,19206.0,26504.3,70.1357,71,1970253186
5288.0,19206.0,26460.0,66.4222,72,1970253186
5288.0,19206.0,26364.0,49.6888,73,1970253186
5336.0,19222.0,26268.0,42.5964,74,1970253186
5368.0,19238.0,26220.0,40.0,75,1970253186
5384.0,19238.0,26156.0,56.0,76,1970253186
5411.43,19224.3,26101.1,44.5112,77,1970253186
5442.29,19235.1,26052.6,53.6065,78,1970253186
5450.21,19241.3,25971.6,68.6324,79,1970253186
5530.49,19311.2,25836.9,56.4158,80,1970253186
5561.78,19319.8,25747.1,56.2189,81,1970253186
5657.66,19350.0,25439.9,61.0508,82,1970253186
5756.2,19362.1,25239.5,65.6298,83,1970253186
5976.0,19334.0,24940.0,72.0,84,1970253186
6083.52,19334.0,24843.4,62.4594,85,1970253186
6164.0,19334.0,24768.0,56.1231,86,1970253186
6220.92,19334.0,24684.6,56.0,87,1970253186
6416.28,19302.0,24520.7,70.5486,88,1970253186
6536.0,19286.0,24444.0,57.9697,89,1970253186
6680.0,19238.0,24332.0,56.0,90,1970253186
6792.0,19206.0,24268.0,56.0,91,1970253186
6952.0,19206.0,24204.0,57.9697,92,1970253186
7064.0,19286.0,24108.0,56.0,93,1970253186
7192.0,19302.0,24060.0,56.0,94,1970253186
7384.0,19318.0,24076.0,72.0,95,1970253186
7564.78,19318.0,24029.3,72.7284,96,1970253186
7784.0,19334.0,23996.0,56.0,97,1970253186
7912.0,19334.0,23996.0,68.8,98,1970253186
8008.0,19350.0,23996.0,56.0,99,1970253186
8141.33,19363.3,23969.3,69.6616,100,1970253186
8360.0,19398.0,23948.0,56.0,101,1970253186
8472.0,19398.0,23916.0,56.0,102,1970253186
8600.0,19414.0,23932.0,56.0,103,1970253186
8728.0,19398.0,23916.0,56.0,104,1970253186
8856.0,19398.0,23932.0,57.9697,105,1970253186
9032.0,19398.0,23868.0,72.0,106,1970253186
9176.0,19398.0,23868.0,56.0,107,1970253186
9304.0,19398.0,23884.0,56.0,108,1970253186
9432.0,19398.0,23900.0,56.0,109,1970253186
9560.0,19398.0,23900.0,56.0,110,1970253186
9688.0,19382.0,23916.0,56.0,111,1970253186
9816.0,19382.0,23916.0,56.0,112,1970253186
9944.0,19398.0,23932.0,56.0,113,1970253186
10088.0,19398.0,23948.0,56.0,114,1970253186
10216.0,19398.0,23948.0,57.9697,115,1970253186
10392.0,19398.0,23980.0,72.0,116,1970253186
10584.0,19382.0,23980.0,56.0,117,1970253186
10696.0,19366.0,24012.0,42.5964,118,1970253186
10776.0,19366.0,24028.0,40.0,119,1970253186
10840.0,19366.0,24044.0,56.0,120,1970253186
10888.0,19350.0,24076.0,40.0,121,1970253186
11032.0,19334.0,24092.0,49.6888,122,1970253186
