x,y,z,radius,link,bodyId
1866.0,12318.0,22906.0,8.0,-1,1158191887
1866.0,12318.0,22890.0,8.0,1,1158191887
1866.0,12318.0,22874.0,8.0,2,1158191887
1866.0,12318.0,22858.0,8.0,3,1158191887
1866.0,12318.0,22842.0,8.0,4,1158191887
1866.0,12318.0,22826.0,14.6274,5,1158191887
1866.0,12318.0,22810.0,14.6274,6,1158191887
1866.0,12318.0,22794.0,8.0,7,1158191887
1866.0,12318.0,22778.0,8.0,8,1158191887
1866.0,12318.0,22762.0,8.0,9,1158191887
1866.0,12333.2,22731.7,23.1554,10,1158191887
1898.0,12318.0,22698.0,8.0,11,1158191887
1914.0,12318.0,22682.0,14.6274,12,1158191887
1946.0,12318.0,22666.0,14.6274,13,1158191887
1978.0,12318.0,22634.0,24.0,14,1158191887
2004.67,12291.3,22607.3,24.0,15,1158191887
2026.0,12270.0,22570.0,24.0,16,1158191887
2042.0,12238.0,22538.0,24.0,17,1158191887
2058.0,12222.0,22522.0,24.0,18,1158191887
2074.0,12206.0,22506.0,14.6274,19,1158191887
2090.0,12206.0,22490.0,14.6274,20,1158191887
2106.0,12190.0,22474.0,14.6274,21,1158191887
2122.0,12190.0,22458.0,14.6274,22,1158191887
2138.0,12174.0,22442.0,24.0,23,1158191887
2154.0,12158.0,22426.0,24.0,24,1158191887
2170.0,12142.0,22410.0,14.6274,25,1158191887
2186.0,12142.0,22378.0,24.0,26,1158191887
2202.0,12126.0,22362.0,14.6274,27,1158191887
2234.0,12126.0,22330.0,24.0,28,1158191887
2298.0,12126.0,22314.0,24.0,29,1158191887
2346.0,12126.0,22282.0,24.0,30,1158191887
2378.0,12126.0,22250.0,24.0,31,1158191887
2410.0,12142.0,22234.0,8.0,32,1158191887
2426.0,12142.0,22234.0,8.0,33,1158191887
2458.0,12142.0,22218.0,24.0,34,1158191887
2506.0,12174.0,22202.0,40.0,35,1158191887
2554.0,12142.0,22170.0,24.0,36,1158191887
2618.0,12126.0,22122.0,24.0,37,1158191887
2634.0,12110.0,22106.0,14.6274,38,1158191887
2666.0,12078.0,22090.0,27.7771,39,1158191887
2714.0,12046.0,22074.0,24.0,40,1158191887
2746.0,12014.0,22042.0,24.0,41,1158191887
2762.0,11998.0,22026.0,14.6274,42,1158191887
2762.0,11982.0,22026.0,14.6274,43,1158191887
2778.0,11966.0,22010.0,24.0,44,1158191887
2810.0,11918.0,21994.0,24.0,45,1158191887
2826.0,11902.0,21978.0,14.6274,46,1158191887
2842.0,11870.0,21962.0,27.7771,47,1158191887
2874.0,11838.0,21962.0,14.6274,48,1158191887
2874.0,11806.0,21962.0,24.0,49,1158191887
2890.0,11790.0,21946.0,24.0,50,1158191887
2890.0,11726.0,21930.0,24.0,51,1158191887
2906.0,11710.0,21914.0,24.0,52,1158191887
2922.0,11694.0,21898.0,14.6274,53,1158191887
2922.0,11678.0,21898.0,14.6274,54,1158191887
2938.0,11662.0,21882.0,24.0,55,1158191887
2954.0,11630.0,21882.0,14.6274,56,1158191887
2986.0,11598.0,21866.0,27.7771,57,1158191887
2986.0,11534.0,21802.0,24.0,58,1158191887
2986.0,11470.0,21786.0,24.0,59,1158191887
3002.0,11438.0,21770.0,24.0,60,1158191887
3018.0,11422.0,21754.0,14.6274,61,1158191887
3034.0,11390.0,21754.0,24.0,62,1158191887
3066.0,11342.0,21722.0,24.0,63,1158191887
3082.0,11310.0,21690.0,27.7771,64,1158191887
3130.0,11230.0,21690.0,24.0,65,1158191887
3146.0,11214.0,21674.0,14.6274,66,1158191887
3162.0,11182.0,21674.0,14.6274,67,1158191887
3162.0,11166.0,21674.0,14.6274,68,1158191887
3178.0,11134.0,21642.0,24.0,69,1158191887
3194.0,11086.0,21626.0,24.0,70,1158191887
3210.0,11038.0,21610.0,24.0,71,1158191887
3242.0,11006.0,21578.0,27.7771,72,1158191887
3274.0,10974.0,21562.0,27.7771,73,1158191887
3338.0,10910.0,21530.0,49.6888,74,1158191887
3370.0,10814.0,21466.0,24.0,75,1158191887
3386.0,10782.0,21466.0,14.6274,76,1158191887
3402.0,10766.0,21450.0,24.0,77,1158191887
3434.0,10718.0,21434.0,24.0,78,1158191887
3450.0,10654.0,21418.0,24.0,79,1158191887
3482.0,10606.0,21386.0,24.0,80,1158191887
3514.0,10558.0,21354.0,24.0,81,1158191887
3530.0,10526.0,21354.0,24.0,82,1158191887
3562.0,10462.0,21306.0,24.0,83,1158191887
3578.0,10446.0,21290.0,14.6274,84,1158191887
3578.0,10414.0,21290.0,24.0,85,1158191887
3610.0,10366.0,21258.0,24.0,86,1158191887
3626.0,10302.0,21210.0,24.0,87,1158191887
3626.0,10270.0,21210.0,24.0,88,1158191887
3642.0,10238.0,21178.0,24.0,89,1158191887
3642.0,10238.0,21146.0,24.0,90,1158191887
3674.0,10222.0,21114.0,24.0,91,1158191887
3690.0,10174.0,21050.0,24.0,92,1158191887
3674.0,10158.0,21002.0,40.0,93,1158191887
3722.0,10110.0,20922.0,40.0,94,1158191887
3754.0,10046.0,20842.0,40.0,95,1158191887
3770.0,10046.0,20794.0,24.0,96,1158191887
3802.0,9966.0,20714.0,27.7771,97,1158191887
3786.0,9950.0,20650.0,24.0,98,1158191887
3786.0,9950.0,20618.0,24.0,99,1158191887
3770.0,9918.0,20570.0,27.7771,100,1158191887
3736.74,9886.0,20518.2,27.4785,101,1158191887
3722.0,9886.0,20474.0,24.0,102,1158191887
3706.0,9886.0,20426.0,37.2548,103,1158191887
3690.0,9902.0,20346.0,27.7771,104,1158191887
3674.0,9902.0,20266.0,40.0,105,1158191887
3626.0,9918.0,20138.0,56.0,106,1158191887
3594.0,9950.0,20026.0,37.2548,107,1158191887
3562.0,9982.0,19962.0,27.7771,108,1158191887
3530.0,10014.0,19898.0,37.2548,109,1158191887
3498.0,10062.0,19818.0,49.6888,110,1158191887
3411.45,10135.7,19744.3,43.9924,111,1158191887
3370.0,10174.0,19706.0,27.7771,112,1158191887
3338.0,10222.0,19674.0,37.2548,113,1158191887
3306.0,10286.0,19642.0,27.7771,114,1158191887
3274.0,10334.0,19626.0,27.7771,115,1158191887
3226.0,10398.0,19594.0,37.2548,116,1158191887
3162.0,10478.0,19562.0,49.6888,117,1158191887
3117.76,10574.9,19562.0,42.2797,118,1158191887
3149.69,10715.5,19578.0,45.9624,119,1158191887
3226.0,10830.0,19578.0,42.5964,120,1158191887
3293.9,10978.9,19562.0,81.1299,121,1158191887
3450.0,11150.0,19530.0,49.6888,122,1158191887
3530.0,11230.0,19498.0,49.6888,123,1158191887
3626.0,11294.0,19434.0,49.6888,124,1158191887
3738.0,11454.0,19386.0,49.6888,125,1158191887
3818.0,11566.0,19386.0,49.6888,126,1158191887
3898.0,11710.0,19386.0,72.0,127,1158191887
3930.0,11870.0,19386.0,88.0,128,1158191887
3914.69,11978.6,19340.1,72.6857,129,1158191887
3898.0,12083.3,19306.0,56.0,130,1158191887
3898.0,12203.0,19292.7,50.7617,131,1158191887
3898.0,12286.0,19274.0,56.0,132,1158191887
3898.0,12446.0,19258.0,72.0,133,1158191887
3914.0,12526.0,19258.0,72.0,134,1158191887
3914.0,12623.5,19174.4,59.7854,135,1158191887
3891.89,12850.6,19059.9,68.2105,136,1158191887
3889.88,12973.0,19050.0,100.727,137,1158191887
4019.95,13247.4,19105.5,86.5226,138,1158191887
4162.9,13569.6,19224.8,104.211,139,1158191887
4202.0,13726.0,19290.0,105.137,140,1158191887
4298.0,13918.0,19354.0,99.3313,141,1158191887
4384.14,14115.7,19386.0,106.602,142,1158191887
4503.21,14451.8,19478.3,105.64399999999999,143,1158191887
4570.0,14883.3,19594.0,97.9048,144,1158191887
4570.0,15143.2,19712.2,92.3077,145,1158191887
4570.0,15252.2,19745.8,88.0,146,1158191887
4570.0,15300.5,19751.2,88.0,147,1158191887
4570.0,15341.4,19760.6,90.6728,148,1158191887
4570.0,15420.6,19794.6,104.37100000000001,149,1158191887
4560.81,15502.3,19820.4,108.01100000000001,150,1158191887
4544.83,15582.1,19861.5,104.461,151,1158191887
4474.0,15806.0,19994.0,85.2952,152,1158191887
4474.0,15998.0,20074.0,82.8162,153,1158191887
4474.0,16190.0,20090.0,104.0,154,1158191887
4474.0,16286.0,20138.0,99.3313,155,1158191887
4406.41,16488.8,20247.4,108.054,156,1158191887
4332.71,16725.9,20371.2,113.01899999999999,157,1158191887
4264.44,16837.4,20481.4,75.2593,158,1158191887
4238.68,16871.8,20515.8,77.71600000000001,159,1158191887
4192.52,16961.0,20605.0,84.3266,160,1158191887
4154.0,17038.0,20682.0,82.5097,161,1158191887
4082.54,17167.8,20795.8,82.5097,162,1158191887
4042.0,17320.7,20916.7,81.1346,163,1158191887
4042.0,17454.0,21050.0,73.5843,164,1158191887
4042.0,17502.0,21098.0,73.5843,165,1158191887
4042.0,17595.5,21174.3,90.5743,166,1158191887
4042.0,17662.0,21226.0,105.137,167,1158191887
4058.0,17840.9,21385.7,72.0,168,1158191887
4058.0,17918.0,21450.0,72.0,169,1158191887
3994.0,18046.0,21482.0,59.8823,170,1158191887
4026.0,18238.0,21642.0,56.0,171,1158191887
4026.0,18350.0,21674.0,56.0,172,1158191887
4026.0,18478.0,21722.0,72.0,173,1158191887
4040.77,18601.1,21814.3,56.0,174,1158191887
4058.0,18670.0,21882.0,72.0,175,1158191887
4122.0,18782.0,21978.0,63.5542,176,1158191887
4250.0,18910.0,22154.0,63.5542,177,1158191887
4303.73,18947.7,22279.4,56.2352,178,1158191887
4340.99,18985.0,22366.3,57.7639,179,1158191887
4426.0,19070.0,22602.0,49.6888,180,1158191887
4426.0,19110.9,22670.2,49.6888,181,1158191887
4490.0,19182.0,22810.0,56.0,182,1158191887
4529.04,19253.0,22965.1,59.158,183,1158191887
4570.0,19326.0,23082.0,57.9697,184,1158191887
4648.22,19365.1,23240.2,41.4425,185,1158191887
4726.0,19374.0,23334.0,42.5964,186,1158191887
4770.0,19374.0,23394.0,50.7407,187,1158191887
4826.41,19374.0,23458.6,56.0,188,1158191887
4899.85,19358.0,23592.8,51.6307,189,1158191887
4946.0,19358.0,23650.0,49.2982,190,1158191887
5050.0,19358.0,23770.0,42.5964,191,1158191887
5146.0,19342.0,23882.0,49.6888,192,1158191887
5258.0,19294.0,23978.0,49.6888,193,1158191887
5328.87,19294.0,24020.5,41.1058,194,1158191887
5450.0,19342.0,24090.0,37.2548,195,1158191887
5504.4,19342.0,24117.2,39.5882,196,1158191887
5634.0,19294.0,24242.0,56.0,197,1158191887
5829.2,19252.9,24298.0,45.4903,198,1158191887
5978.0,19246.0,24378.0,40.0,199,1158191887
6106.0,19262.0,24394.0,63.5542,200,1158191887
6186.0,19262.0,24394.0,73.5843,201,1158191887
6330.0,19262.0,24410.0,40.0,202,1158191887
6426.0,19246.0,24442.0,42.5964,203,1158191887
6474.0,19214.0,24442.0,37.2548,204,1158191887
6570.0,19150.0,24442.0,49.6888,205,1158191887
6714.0,19022.0,24362.0,57.9697,206,1158191887
6858.0,18958.0,24330.0,63.5542,207,1158191887
6970.0,18910.0,24298.0,56.0,208,1158191887
7098.0,18862.0,24266.0,49.6888,209,1158191887
7226.0,18798.0,24234.0,57.9697,210,1158191887
7370.0,18766.0,24218.0,56.0,211,1158191887
7530.0,18734.0,24186.0,72.0,212,1158191887
