x,y,z,radius,link,bodyId
5972.48,18741.5,22624.5,122.28399999999999,-1,1435140135
6040.33,18794.1,22759.0,198.502,1,1435140135
6144.47,18857.4,23008.8,204.35299999999998,2,1435140135
5972.52,18999.1,23089.7,119.318,3,1435140135
5832.35,19046.0,23127.5,50.2322,4,1435140135
5760.0,19046.0,23142.0,27.0,5,1435140135
5742.0,19028.0,23160.0,16.4558,6,1435140135
5724.0,19028.0,23196.0,16.4558,7,1435140135
5724.0,19028.0,23214.0,9.0,8,1435140135
5706.0,19028.0,23250.0,27.0,9,1435140135
5670.0,19046.0,23322.0,27.0,10,1435140135
5670.0,19046.0,23358.0,27.0,11,1435140135
5670.0,19046.0,23394.0,16.4558,12,1435140135
5670.0,19046.0,23430.0,27.0,13,1435140135
5670.0,19046.0,23466.0,16.4558,14,1435140135
5670.0,19046.0,23502.0,16.4558,15,1435140135
5652.0,19064.0,23556.0,27.0,16,1435140135
5652.0,19064.0,23592.0,27.0,17,1435140135
5634.0,19100.0,23646.0,27.0,18,1435140135
5634.0,19118.0,23718.0,27.0,19,1435140135
5634.0,19136.0,23754.0,27.0,20,1435140135
5634.0,19136.0,23790.0,16.4558,21,1435140135
5634.0,19136.0,23826.0,16.4558,22,1435140135
5634.0,19154.0,23862.0,27.0,23,1435140135
5688.0,19172.0,23916.0,27.0,24,1435140135
5706.0,19172.0,23988.0,27.0,25,1435140135
5724.0,19190.0,24006.0,27.0,26,1435140135
5742.0,19190.0,24078.0,27.0,27,1435140135
5796.0,19208.0,24168.0,45.0,28,1435140135
5886.0,19190.0,24258.0,41.9117,29,1435140135
5958.0,19190.0,24312.0,27.0,30,1435140135
5994.0,19190.0,24330.0,27.0,31,1435140135
6030.0,19172.0,24366.0,16.4558,32,1435140135
6048.0,19172.0,24402.0,27.0,33,1435140135
6030.0,19136.0,24474.0,27.0,34,1435140135
5976.0,19082.0,24546.0,31.2492,35,1435140135
5922.0,19046.0,24600.0,27.0,36,1435140135
5868.0,19064.0,24672.0,27.0,37,1435140135
5850.0,19064.0,24708.0,27.0,38,1435140135
5832.0,19082.0,24726.0,16.4558,39,1435140135
5814.0,19082.0,24780.0,27.0,40,1435140135
5814.0,19082.0,24816.0,16.4558,41,1435140135
5796.0,19082.0,24852.0,27.0,42,1435140135
5760.0,19082.0,24924.0,27.0,43,1435140135
5760.0,19082.0,24960.0,27.0,44,1435140135
5742.0,19100.0,24978.0,16.4558,45,1435140135
5742.0,19100.0,25014.0,27.0,46,1435140135
5724.0,19100.0,25086.0,27.0,47,1435140135
5724.0,19100.0,25122.0,9.0,48,1435140135
5724.0,19118.0,25140.0,16.4558,49,1435140135
5724.0,19118.0,25176.0,27.0,50,1435140135
5706.0,19118.0,25212.0,16.4558,51,1435140135
5688.0,19136.0,25248.0,27.0,52,1435140135
5688.0,19136.0,25284.0,16.4558,53,1435140135
5688.0,19136.0,25320.0,16.4558,54,1435140135
5688.0,19136.0,25338.0,9.0,55,1435140135
5688.0,19154.0,25374.0,27.0,56,1435140135
5688.0,19154.0,25410.0,27.0,57,1435140135
5670.0,19154.0,25446.0,16.4558,58,1435140135
5670.0,19136.0,25464.0,16.4558,59,1435140135
5652.0,19136.0,25500.0,27.0,60,1435140135
5634.0,19118.0,25518.0,16.4558,61,1435140135
5634.0,19118.0,25554.0,27.0,62,1435140135
5616.0,19136.0,25572.0,27.0,63,1435140135
5616.0,19136.0,25608.0,16.4558,64,1435140135
5598.0,19118.0,25626.0,27.0,65,1435140135
5580.0,19136.0,25644.0,27.0,66,1435140135
5562.0,19136.0,25698.0,27.0,67,1435140135
5526.0,19118.0,25752.0,27.0,68,1435140135
5490.0,19118.0,25824.0,27.0,69,1435140135
5490.0,19118.0,25896.0,27.0,70,1435140135
5490.0,19118.0,25932.0,16.4558,71,1435140135
5490.0,19118.0,25950.0,16.4558,72,1435140135
5490.0,19118.0,25986.0,27.0,73,1435140135
5490.0,19118.0,26058.0,27.0,74,1435140135
5490.0,19118.0,26094.0,16.4558,75,1435140135
5490.0,19118.0,26112.0,16.4558,76,1435140135
5490.0,19118.0,26130.0,9.0,77,1435140135
5490.0,19118.0,26148.0,9.0,78,1435140135
5490.0,19118.0,26166.0,9.0,79,1435140135
5490.0,19118.0,26184.0,9.0,80,1435140135
5490.0,19118.0,26202.0,9.0,81,1435140135
5490.0,19118.0,26220.0,9.0,82,1435140135
5490.0,19118.0,26238.0,9.0,83,1435140135
5490.0,19118.0,26256.0,9.0,84,1435140135
5490.0,19118.0,26274.0,9.0,85,1435140135
5490.0,19118.0,26292.0,9.0,86,1435140135
5490.0,19118.0,26310.0,9.0,87,1435140135
5490.0,19118.0,26328.0,16.4558,88,1435140135
5490.0,19118.0,26364.0,16.4558,89,1435140135
5490.0,19118.0,26400.0,16.4558,90,1435140135
5508.0,19118.0,26436.0,16.4558,91,1435140135
5526.0,19118.0,26436.0,9.0,92,1435140135
5568.36,19118.0,26478.4,33.6838,93,1435140135
5577.3,19118.0,26570.1,30.6118,94,1435140135
5562.0,19118.0,26697.0,27.0,95,1435140135
5562.0,19100.0,26796.0,27.0,96,1435140135
5562.0,19100.0,26868.0,27.0,97,1435140135
5562.0,19082.0,26940.0,27.0,98,1435140135
5562.0,19082.0,27012.0,27.0,99,1435140135
5562.0,19082.0,27084.0,27.0,100,1435140135
5598.0,19064.0,27156.0,31.2492,101,1435140135
5598.0,19064.0,27255.0,41.9117,102,1435140135
5607.6,19046.0,27337.2,28.983,103,1435140135
5598.0,19046.0,27435.0,27.0,104,1435140135
5634.0,19046.0,27534.0,27.0,105,1435140135
5634.0,19046.0,27570.0,27.0,106,1435140135
5670.0,19064.0,27624.0,27.0,107,1435140135
5688.0,19082.0,27696.0,31.2492,108,1435140135
5688.0,19100.0,27804.0,45.0,109,1435140135
5688.0,19100.0,27912.0,41.9117,110,1435140135
5706.0,19118.0,27966.0,27.0,111,1435140135
5724.0,19136.0,28038.0,31.2492,112,1435140135
5760.0,19154.0,28092.0,31.2492,113,1435140135
5796.0,19154.0,28164.0,27.0,114,1435140135
5796.0,19154.0,28236.0,27.0,115,1435140135
5850.0,19154.0,28344.0,45.0,116,1435140135
5879.45,19165.5,28450.4,47.92100000000001,117,1435140135
5908.81,19169.6,28531.2,40.4869,118,1435140135
5976.0,19154.0,28650.0,27.0,119,1435140135
5994.0,19136.0,28722.0,27.0,120,1435140135
5994.0,19136.0,28794.0,27.0,121,1435140135
