x,y,z,radius,link,bodyId
8510.0,22738.0,35540.0,27.7771,-1,1659235318
8558.0,22770.0,35492.0,72.0,1,1659235318
8542.0,22690.0,35412.0,104.0,2,1659235318
8542.0,22642.0,35204.0,72.0,3,1659235318
8558.0,22594.0,34996.0,99.3313,4,1659235318
8538.89,22558.9,34856.6,113.288,5,1659235318
8414.0,22450.0,34628.0,93.1929,6,1659235318
8334.0,22322.0,34500.0,85.2952,7,1659235318
8334.0,22178.0,34388.0,82.5097,8,1659235318
8254.0,22002.0,34148.0,93.1929,9,1659235318
8158.0,21874.0,34004.0,120.0,10,1659235318
8094.0,21794.0,33892.0,139.513,11,1659235318
8067.03,21713.1,33797.6,123.069,12,1659235318
8042.88,21674.1,33751.3,120.29799999999999,13,1659235318
7968.26,21580.8,33646.8,108.662,14,1659235318
7854.0,21426.0,33460.0,104.0,15,1659235318
7806.0,21218.0,33236.0,89.3242,16,1659235318
7742.0,21106.0,33092.0,88.0,17,1659235318
7630.0,20962.0,32868.0,88.0,18,1659235318
7568.11,20904.7,32764.8,74.9096,19,1659235318
7550.42,20892.9,32735.4,76.5964,20,1659235318
7488.96,20859.5,32651.7,83.1819,21,1659235318
7411.05,20807.1,32453.7,83.4461,22,1659235318
7323.33,20735.3,32254.7,80.3202,23,1659235318
7114.27,20644.5,31973.2,97.7968,24,1659235318
6944.29,20555.1,31663.4,57.9697,25,1659235318
6915.33,20535.3,31614.7,61.0875,26,1659235318
6862.0,20466.0,31476.0,72.0,27,1659235318
6766.0,20434.0,31316.0,72.0,28,1659235318
6718.0,20386.0,31188.0,72.0,29,1659235318
6638.0,20354.0,31092.0,72.0,30,1659235318
6523.87,20354.0,30911.7,52.4237,31,1659235318
6435.87,20324.9,30770.7,69.4278,32,1659235318
6338.97,20306.0,30560.4,57.1722,33,1659235318
6292.4,20306.0,30464.8,50.5303,34,1659235318
6251.44,20306.0,30405.9,49.6888,35,1659235318
6197.47,20290.0,30314.4,44.5214,36,1659235318
6170.31,20272.8,30239.1,49.6888,37,1659235318
6094.0,20242.0,30116.0,57.9697,38,1659235318
6014.0,20194.0,30004.0,40.0,39,1659235318
5967.85,20209.4,29942.5,40.0,40,1659235318
5934.0,20210.0,29860.0,40.0,41,1659235318
5894.0,20250.0,29820.0,53.3333,42,1659235318
5838.0,20226.0,29716.0,56.0,43,1659235318
5774.0,20210.0,29588.0,40.0,44,1659235318
5714.92,20210.0,29499.4,37.6772,45,1659235318
5666.2,20210.0,29448.2,28.6066,46,1659235318
5615.78,20225.1,29365.8,37.2548,47,1659235318
5486.0,20242.0,29252.0,49.6888,48,1659235318
5420.92,20263.7,29148.1,59.8823,49,1659235318
5342.0,20290.0,28980.0,49.6888,50,1659235318
5291.71,20315.1,28888.6,53.2952,51,1659235318
5230.0,20322.0,28820.0,40.0,52,1659235318
5166.0,20306.0,28740.0,42.5964,53,1659235318
5124.32,20278.2,28670.5,42.5964,54,1659235318
5086.0,20258.0,28628.0,37.2548,55,1659235318
5054.0,20242.0,28548.0,27.7771,56,1659235318
5054.0,20242.0,28516.0,27.7771,57,1659235318
5033.72,20231.9,28485.6,41.661,58,1659235318
5006.0,20210.0,28404.0,56.0,59,1659235318
4974.0,20194.0,28340.0,40.0,60,1659235318
4954.0,20162.0,28256.0,43.1875,61,1659235318
4910.0,20162.0,28212.0,49.6888,62,1659235318
4862.0,20098.0,28068.0,72.0,63,1659235318
4830.0,20082.0,27972.0,49.6888,64,1659235318
4830.0,20050.0,27876.0,37.2548,65,1659235318
4830.0,20050.0,27812.0,24.0,66,1659235318
4815.47,20064.5,27782.9,27.4305,67,1659235318
4742.0,20082.0,27676.0,41.261,68,1659235318
4734.0,20054.9,27627.4,38.0738,69,1659235318
4720.35,20050.0,27517.4,37.2548,70,1659235318
4686.0,20050.0,27412.0,37.2548,71,1659235318
4655.48,20035.5,27291.4,37.509,72,1659235318
4647.14,19972.3,27160.6,37.2548,73,1659235318
4635.82,19935.8,27069.5,37.9832,74,1659235318
4602.0,19854.0,26884.0,40.0,75,1659235318
4575.48,19827.5,26763.4,40.0,76,1659235318
4574.0,19794.0,26676.0,40.0,77,1659235318
4558.0,19778.0,26580.0,42.5964,78,1659235318
4558.0,19762.0,26484.0,42.5964,79,1659235318
4542.0,19762.0,26388.0,37.2548,80,1659235318
4542.0,19778.0,26340.0,27.7771,81,1659235318
4526.0,19778.0,26244.0,40.0,82,1659235318
4542.0,19778.0,26132.0,42.5964,83,1659235318
4542.0,19746.0,26020.0,56.0,84,1659235318
4542.0,19682.0,25892.0,42.5964,85,1659235318
4558.0,19666.0,25844.0,27.7771,86,1659235318
4574.0,19650.0,25780.0,27.7771,87,1659235318
4574.0,19650.0,25748.0,27.7771,88,1659235318
4590.0,19634.0,25700.0,49.6888,89,1659235318
4641.76,19582.2,25550.4,48.226000000000006,90,1659235318
4670.0,19538.0,25460.0,27.7771,91,1659235318
4734.0,19474.0,25396.0,27.7771,92,1659235318
4766.0,19442.0,25364.0,27.7771,93,1659235318
4775.63,19432.4,25312.7,33.4833,94,1659235318
4846.0,19394.0,25172.0,37.2548,95,1659235318
4910.0,19378.0,25108.0,27.7771,96,1659235318
4958.0,19346.0,25044.0,37.2548,97,1659235318
5022.0,19314.0,24980.0,37.2548,98,1659235318
5062.62,19300.5,24925.8,47.7759,99,1659235318
5118.0,19298.0,24868.0,57.9697,100,1659235318
5240.29,19283.1,24760.6,40.6921,101,1659235318
5390.0,19250.0,24644.0,24.0,102,1659235318
5454.0,19234.0,24596.0,37.2548,103,1659235318
5502.0,19218.0,24548.0,27.7771,104,1659235318
5566.0,19186.0,24516.0,37.2548,105,1659235318
5614.0,19122.0,24436.0,37.2548,106,1659235318
5662.0,19106.0,24356.0,37.2548,107,1659235318
5726.0,19106.0,24260.0,56.0,108,1659235318
5838.0,19010.0,24180.0,63.5542,109,1659235318
5892.41,18957.7,24129.9,48.0273,110,1659235318
5966.0,18898.0,24100.0,27.7771,111,1659235318
6030.0,18834.0,24084.0,37.2548,112,1659235318
6094.0,18722.0,24068.0,27.7771,113,1659235318
6142.0,18658.0,24068.0,27.7771,114,1659235318
6190.0,18594.0,24036.0,27.7771,115,1659235318
6222.0,18546.0,24036.0,27.7771,116,1659235318
6286.0,18498.0,24004.0,37.2548,117,1659235318
6366.0,18482.0,23956.0,24.0,118,1659235318
6398.0,18482.0,23924.0,27.7771,119,1659235318
6446.0,18498.0,23908.0,49.6888,120,1659235318
6478.0,18514.0,23844.0,63.5542,121,1659235318
6558.0,18514.0,23732.0,37.2548,122,1659235318
6574.0,18482.0,23652.0,24.0,123,1659235318
6574.0,18466.0,23588.0,27.7771,124,1659235318
6574.0,18466.0,23524.0,24.0,125,1659235318
6606.0,18450.0,23460.0,24.0,126,1659235318
6638.0,18450.0,23380.0,37.2548,127,1659235318
6718.0,18466.0,23300.0,27.7771,128,1659235318
6766.0,18514.0,23268.0,27.7771,129,1659235318
6830.0,18578.0,23252.0,37.2548,130,1659235318
6894.0,18658.0,23268.0,27.7771,131,1659235318
6942.0,18722.0,23284.0,37.2548,132,1659235318
7006.0,18770.0,23332.0,37.2548,133,1659235318
7086.0,18802.0,23396.0,37.2548,134,1659235318
7182.0,18818.0,23444.0,40.0,135,1659235318
7278.0,18834.0,23492.0,40.0,136,1659235318
7390.0,18850.0,23524.0,40.0,137,1659235318
7470.0,18866.0,23540.0,40.0,138,1659235318
7582.0,18898.0,23556.0,49.6888,139,1659235318
7742.0,18930.0,23588.0,72.0,140,1659235318
7870.0,18930.0,23604.0,40.0,141,1659235318
7966.0,18930.0,23604.0,40.0,142,1659235318
8062.0,18930.0,23604.0,37.2548,143,1659235318
8094.0,18946.0,23620.0,27.7771,144,1659235318
8206.0,18978.0,23636.0,56.0,145,1659235318
8350.0,19026.0,23684.0,40.0,146,1659235318
8398.0,19026.0,23700.0,40.0,147,1659235318
8462.0,19042.0,23700.0,24.0,148,1659235318
8558.0,19058.0,23716.0,40.0,149,1659235318
8654.0,19090.0,23684.0,56.0,150,1659235318
8782.0,19106.0,23684.0,40.0,151,1659235318
8894.0,19122.0,23700.0,40.0,152,1659235318
