x,y,z,radius,link,bodyId
29700.0,17444.0,23994.0,15.0,-1,1721655010
29680.0,17454.0,23974.0,25.0,1,1721655010
29620.0,17454.0,23964.0,31.0555,2,1721655010
29540.0,17454.0,23954.0,35.0,3,1721655010
29500.0,17444.0,23954.0,25.0,4,1721655010
29420.0,17444.0,23954.0,35.0,5,1721655010
29330.0,17444.0,23934.0,45.0,6,1721655010
29170.0,17444.0,23914.0,65.0,7,1721655010
29000.0,17434.0,23874.0,55.0,8,1721655010
28930.0,17434.0,23854.0,36.2311,9,1721655010
28860.0,17414.0,23854.0,35.0,10,1721655010
28780.0,17414.0,23844.0,35.0,11,1721655010
28700.0,17404.0,23834.0,35.0,12,1721655010
28590.0,17404.0,23814.0,55.0,13,1721655010
28450.0,17394.0,23814.0,65.0,14,1721655010
28320.0,17384.0,23814.0,35.0,15,1721655010
28280.0,17374.0,23824.0,25.0,16,1721655010
28210.0,17364.0,23804.0,25.0,17,1721655010
28140.0,17344.0,23804.0,31.0555,18,1721655010
28070.0,17324.0,23804.0,26.6228,19,1721655010
27950.0,17314.0,23794.0,35.0,20,1721655010
27840.0,17314.0,23794.0,35.0,21,1721655010
27760.0,17314.0,23794.0,35.0,22,1721655010
27680.0,17314.0,23794.0,35.0,23,1721655010
27600.0,17324.0,23794.0,35.0,24,1721655010
27520.0,17334.0,23794.0,25.0,25,1721655010
27460.0,17334.0,23794.0,26.6228,26,1721655010
27400.0,17344.0,23794.0,25.0,27,1721655010
27340.0,17344.0,23794.0,25.0,28,1721655010
27280.0,17344.0,23794.0,25.0,29,1721655010
27240.0,17344.0,23794.0,35.0,30,1721655010
27200.0,17344.0,23774.0,26.6228,31,1721655010
27104.5,17360.5,23774.0,51.5,32,1721655010
26930.0,17374.0,23774.0,65.0,33,1721655010
26801.7,17350.3,23774.0,38.6538,34,1721655010
26774.8,17345.0,23774.0,44.0385,35,1721655010
26722.8,17353.4,23783.4,27.6437,36,1721655010
26620.0,17354.0,23794.0,35.0,37,1721655010
