x,y,z,radius,link,bodyId
1800.0,19612.0,20190.0,31.0555,-1,1536399125
1820.0,19722.0,20300.0,75.0,1,1536399125
1820.0,19742.0,20410.0,75.0,2,1536399125
1830.0,19822.0,20520.0,31.0555,3,1536399125
1820.0,19872.0,20560.0,17.3607,4,1536399125
1830.0,19912.0,20600.0,15.0,5,1536399125
1830.0,19952.0,20640.0,17.3607,6,1536399125
1840.0,19982.0,20670.0,17.3607,7,1536399125
1840.0,20012.0,20700.0,17.3607,8,1536399125
1833.33,20038.7,20716.7,15.0,9,1536399125
1820.0,20062.0,20730.0,23.2843,10,1536399125
1820.0,20082.0,20750.0,17.3607,11,1536399125
1800.0,20102.0,20810.0,35.0,12,1536399125
1821.43,20144.9,20935.7,79.3879,13,1536399125
1840.0,20188.2,21019.2,63.8028,14,1536399125
1840.0,20220.5,21067.7,53.7865,15,1536399125
1880.0,20322.0,21190.0,25.0,16,1536399125
1900.0,20332.0,21230.0,15.0,17,1536399125
1900.0,20352.0,21270.0,15.0,18,1536399125
1910.0,20352.0,21310.0,15.0,19,1536399125
1920.0,20362.0,21350.0,17.3607,20,1536399125
1940.0,20372.0,21370.0,15.0,21,1536399125
1940.0,20372.0,21390.0,15.0,22,1536399125
1960.0,20392.0,21420.0,9.14214,23,1536399125
1970.0,20392.0,21440.0,15.0,24,1536399125
1990.0,20402.0,21480.0,15.0,25,1536399125
2000.0,20412.0,21500.0,17.3607,26,1536399125
2020.0,20452.0,21590.0,53.3095,27,1536399125
2050.0,20502.0,21710.0,45.0,28,1536399125
2050.0,20542.0,21790.0,15.0,29,1536399125
2060.0,20552.0,21830.0,15.0,30,1536399125
2070.0,20562.0,21840.0,5.0,31,1536399125
2070.0,20572.0,21840.0,5.0,32,1536399125
1840.0,20245.2,21042.3,44.585,16,1536399125
1840.0,20282.0,21010.0,31.0555,34,1536399125
1810.0,20292.0,20990.0,9.14214,35,1536399125
1800.0,20292.0,20980.0,5.0,36,1536399125
1760.0,20252.0,21040.0,15.0,34,1536399125
1740.0,20242.0,21030.0,9.14214,38,1536399125
1730.0,20232.0,21020.0,5.0,39,1536399125
1870.0,20152.0,21080.0,31.0555,16,1536399125
1860.0,20272.0,20960.0,25.0,15,1536399125
1740.0,20222.0,20940.0,23.2843,14,1536399125
1740.0,20232.0,20970.0,17.3607,43,1536399125
1760.0,20252.0,20980.0,9.14214,44,1536399125
1770.0,20262.0,20980.0,5.0,45,1536399125
1820.0,20052.0,20680.0,15.0,10,1536399125
1820.0,20072.0,20680.0,15.0,47,1536399125
1690.0,20462.0,21540.0,25.0,-1,1536399125
1728.67,20528.7,21582.7,73.2608,49,1536399125
