x,y,z,radius,link,bodyId
178.0,16146.0,14050.0,24.0,-1,1533338992
210.0,16146.0,14082.0,27.7771,1,1533338992
210.0,16114.0,14114.0,37.2548,2,1533338992
284.353,16120.6,14162.0,52.725,3,1533338992
347.6,16130.0,14181.2,51.1529,4,1533338992
399.523,16136.0,14225.0,84.646,5,1533338992
482.12199999999996,16172.7,14316.8,161.889,6,1533338992
530.0,16194.0,14370.0,206.66299999999998,7,1533338992
544.769,16197.0,14408.4,205.546,8,1533338992
550.513,16198.1,14423.3,205.112,9,1533338992
559.128,16199.8,14445.7,204.46,10,1533338992
598.7180000000001,16207.7,14548.7,201.467,11,1533338992
645.556,16201.1,14586.9,181.858,12,1533338992
659.778,16197.6,14590.4,174.356,13,1533338992
752.222,16174.4,14613.6,125.59,14,1533338992
914.0,16178.0,14642.0,37.2548,15,1533338992
1010.0,16162.0,14738.0,56.0,16,1533338992
1057.11,16224.2,14816.2,40.1442,17,1533338992
1122.0,16274.0,14882.0,40.0,18,1533338992
1196.07,16303.0,14940.1,40.0,19,1533338992
1266.0,16354.0,15026.0,42.5964,20,1533338992
1330.0,16370.0,15090.0,40.0,21,1533338992
1362.0,16370.0,15122.0,40.0,22,1533338992
1394.0,16370.0,15154.0,24.0,23,1533338992
1442.0,16386.0,15202.0,37.2548,24,1533338992
1506.0,16386.0,15282.0,37.2548,25,1533338992
1586.0,16418.0,15346.0,27.7771,26,1533338992
1650.0,16418.0,15410.0,24.0,27,1533338992
1666.0,16402.0,15426.0,24.0,28,1533338992
1698.0,16418.0,15490.0,27.7771,29,1533338992
1746.0,16418.0,15554.0,27.7771,30,1533338992
1826.0,16450.0,15666.0,37.2548,31,1533338992
1842.0,16466.0,15698.0,27.7771,32,1533338992
1874.0,16498.0,15746.0,27.7771,33,1533338992
1922.0,16530.0,15810.0,27.7771,34,1533338992
1954.0,16546.0,15858.0,24.0,35,1533338992
1970.0,16562.0,15874.0,24.0,36,1533338992
1970.0,16562.0,15906.0,24.0,37,1533338992
1986.0,16578.0,15938.0,37.2548,38,1533338992
2018.0,16594.0,15970.0,24.0,39,1533338992
2066.0,16610.0,16034.0,27.7771,40,1533338992
2130.0,16626.0,16098.0,24.0,41,1533338992
2146.0,16642.0,16130.0,37.2548,42,1533338992
2210.0,16674.0,16210.0,24.0,43,1533338992
2226.0,16690.0,16226.0,24.0,44,1533338992
2226.0,16690.0,16258.0,24.0,45,1533338992
2258.0,16722.0,16290.0,27.7771,46,1533338992
2290.0,16738.0,16338.0,27.7771,47,1533338992
2354.0,16770.0,16402.0,24.0,48,1533338992
2386.0,16786.0,16434.0,24.0,49,1533338992
2434.0,16802.0,16466.0,24.0,50,1533338992
2466.0,16818.0,16514.0,24.0,51,1533338992
2482.0,16850.0,16562.0,24.0,52,1533338992
2530.0,16866.0,16642.0,27.7771,53,1533338992
2578.0,16882.0,16706.0,24.0,54,1533338992
2626.0,16914.0,16770.0,24.0,55,1533338992
2674.0,16914.0,16834.0,24.0,56,1533338992
2690.0,16946.0,16866.0,24.0,57,1533338992
2722.0,16978.0,16930.0,24.0,58,1533338992
2738.0,17010.0,16978.0,24.0,59,1533338992
2738.0,17010.0,17010.0,14.6274,60,1533338992
2754.0,17026.0,17026.0,24.0,61,1533338992
2770.0,17042.0,17074.0,27.7771,62,1533338992
2802.0,17074.0,17138.0,27.7771,63,1533338992
2834.0,17122.0,17202.0,24.0,64,1533338992
2866.0,17154.0,17266.0,24.0,65,1533338992
2882.0,17170.0,17314.0,27.7771,66,1533338992
2914.0,17202.0,17362.0,24.0,67,1533338992
2946.0,17234.0,17410.0,27.7771,68,1533338992
2978.0,17266.0,17442.0,24.0,69,1533338992
3010.0,17314.0,17506.0,27.7771,70,1533338992
3042.0,17346.0,17538.0,24.0,71,1533338992
3058.0,17378.0,17586.0,27.7771,72,1533338992
3074.0,17410.0,17618.0,37.2548,73,1533338992
3090.0,17442.0,17650.0,24.0,74,1533338992
3106.0,17506.0,17698.0,24.0,75,1533338992
3138.0,17554.0,17730.0,27.7771,76,1533338992
3170.0,17618.0,17794.0,24.0,77,1533338992
3202.0,17666.0,17826.0,24.0,78,1533338992
3234.0,17714.0,17858.0,24.0,79,1533338992
3266.0,17746.0,17890.0,24.0,80,1533338992
3298.0,17794.0,17954.0,27.7771,81,1533338992
3346.0,17826.0,18018.0,24.0,82,1533338992
3362.0,17842.0,18082.0,24.0,83,1533338992
3426.0,17842.0,18146.0,27.7771,84,1533338992
3474.0,17842.0,18210.0,24.0,85,1533338992
3506.0,17842.0,18290.0,24.0,86,1533338992
3538.0,17826.0,18338.0,24.0,87,1533338992
3586.0,17826.0,18418.0,27.7771,88,1533338992
3618.0,17826.0,18466.0,27.7771,89,1533338992
3650.0,17826.0,18530.0,24.0,90,1533338992
3666.0,17842.0,18546.0,24.0,91,1533338992
3666.0,17842.0,18610.0,24.0,92,1533338992
3698.0,17842.0,18658.0,27.7771,93,1533338992
3730.0,17858.0,18690.0,24.0,94,1533338992
3746.0,17874.0,18754.0,24.0,95,1533338992
3746.0,17874.0,18786.0,24.0,96,1533338992
3778.0,17906.0,18834.0,24.0,97,1533338992
3778.0,17906.0,18866.0,24.0,98,1533338992
3826.0,17938.0,18930.0,27.7771,99,1533338992
3874.0,17938.0,18994.0,27.7771,100,1533338992
3890.0,17954.0,19026.0,24.0,101,1533338992
3922.0,17938.0,19106.0,24.0,102,1533338992
3954.0,17954.0,19170.0,27.7771,103,1533338992
4018.0,17970.0,19234.0,24.0,104,1533338992
4082.0,17986.0,19298.0,27.7771,105,1533338992
4146.0,18002.0,19378.0,27.7771,106,1533338992
4210.0,18018.0,19442.0,24.0,107,1533338992
4242.0,18034.0,19474.0,24.0,108,1533338992
4306.0,18034.0,19522.0,24.0,109,1533338992
4370.0,18066.0,19570.0,27.7771,110,1533338992
4418.0,18098.0,19618.0,24.0,111,1533338992
4466.0,18098.0,19682.0,24.0,112,1533338992
4498.0,18114.0,19714.0,24.0,113,1533338992
4530.0,18130.0,19762.0,24.0,114,1533338992
4562.0,18130.0,19794.0,24.0,115,1533338992
4578.0,18146.0,19842.0,24.0,116,1533338992
4626.0,18146.0,19906.0,24.0,117,1533338992
4658.0,18162.0,19954.0,24.0,118,1533338992
4690.0,18162.0,20018.0,24.0,119,1533338992
4706.0,18162.0,20050.0,14.6274,120,1533338992
4706.0,18162.0,20082.0,24.0,121,1533338992
4738.0,18162.0,20146.0,24.0,122,1533338992
4754.0,18162.0,20210.0,24.0,123,1533338992
4802.0,18162.0,20274.0,24.0,124,1533338992
4834.0,18146.0,20338.0,24.0,125,1533338992
4866.0,18146.0,20402.0,24.0,126,1533338992
4898.0,18162.0,20450.0,24.0,127,1533338992
4930.0,18162.0,20514.0,24.0,128,1533338992
4962.0,18162.0,20578.0,24.0,129,1533338992
4978.0,18162.0,20626.0,14.6274,130,1533338992
4994.0,18178.0,20658.0,24.0,131,1533338992
5010.0,18178.0,20722.0,24.0,132,1533338992
5026.0,18162.0,20738.0,14.6274,133,1533338992
5026.0,18162.0,20770.0,14.6274,134,1533338992
5026.0,18178.0,20802.0,14.6274,135,1533338992
5042.0,18178.0,20834.0,14.6274,136,1533338992
5058.0,18178.0,20866.0,14.6274,137,1533338992
5074.0,18178.0,20898.0,14.6274,138,1533338992
5090.0,18178.0,20930.0,14.6274,139,1533338992
5106.0,18178.0,20962.0,14.6274,140,1533338992
5122.0,18178.0,20994.0,24.0,141,1533338992
5138.0,18178.0,21026.0,14.6274,142,1533338992
5154.0,18178.0,21058.0,24.0,143,1533338992
5170.0,18178.0,21106.0,14.6274,144,1533338992
5186.0,18178.0,21138.0,14.6274,145,1533338992
5202.0,18178.0,21170.0,24.0,146,1533338992
5218.0,18178.0,21202.0,24.0,147,1533338992
1106.0,16306.0,14962.0,24.0,20,1533338992
962.0,16242.0,14802.0,37.2548,18,1533338992
853.2,16283.6,14786.0,44.7152,150,1533338992
770.0,16322.0,14802.0,63.5542,151,1533338992
850.0,16338.0,14850.0,27.7771,151,1533338992
658.0,15954.0,14690.0,40.0,15,1533338992
594.0,16034.0,14498.0,88.0,14,1533338992
642.0,15954.0,14498.0,56.0,155,1533338992
639.6569999999999,16247.2,14642.1,174.27900000000002,13,1533338992
631.884,16308.0,14714.9,164.291,157,1533338992
626.694,16348.6,14763.5,157.622,158,1533338992
642.582,16348.5,14825.3,127.46,159,1533338992
674.0,16338.0,14930.0,72.0,160,1533338992
658.0,16242.0,14882.0,27.7771,160,1533338992
578.0,16546.0,14674.0,24.0,159,1533338992
530.0,16514.0,14754.0,42.5964,158,1533338992
530.0,16578.0,14738.0,8.0,164,1533338992
434.0,16434.0,14594.0,139.513,157,1533338992
466.0,16578.0,14642.0,27.7771,166,1533338992
498.0,16578.0,14658.0,24.0,167,1533338992
274.0,16354.0,14466.0,105.137,12,1533338992
690.0,16354.0,14338.0,40.0,11,1533338992
226.0,16242.0,14354.0,37.2548,10,1533338992
578.0,16178.0,14498.0,173.019,9,1533338992
578.0,16018.0,14274.0,56.0,8,1533338992
258.0,16146.0,14290.0,63.5542,7,1533338992
194.0,16130.0,14258.0,24.0,174,1533338992
178.0,16114.0,14242.0,24.0,175,1533338992
466.0,16194.0,14114.0,27.7771,7,1533338992
271.33299999999997,16031.3,14239.3,24.0,6,1533338992
258.0,16018.0,14226.0,24.0,178,1533338992
226.0,16050.0,14258.0,24.0,178,1533338992
386.0,16146.0,14114.0,14.6274,5,1533338992
386.0,16146.0,14098.0,8.0,181,1533338992
290.0,16146.0,14098.0,24.0,4,1533338992
274.0,16162.0,14082.0,24.0,183,1533338992
5298.0,18578.0,34690.0,24.0,-1,1533338992
5355.6,18590.8,34690.0,24.0,185,1533338992
5394.0,18594.0,34690.0,24.0,186,1533338992
5442.0,18626.0,34674.0,24.0,187,1533338992
5522.0,18658.0,34658.0,24.0,188,1533338992
5586.0,18690.0,34658.0,27.7771,189,1533338992
5618.0,18722.0,34642.0,14.6274,190,1533338992
5650.0,18738.0,34626.0,24.0,191,1533338992
5698.0,18786.0,34594.0,24.0,192,1533338992
5746.0,18818.0,34578.0,24.0,193,1533338992
5762.0,18834.0,34562.0,14.6274,194,1533338992
5778.0,18834.0,34562.0,14.6274,195,1533338992
5794.0,18850.0,34546.0,14.6274,196,1533338992
5826.0,18866.0,34546.0,14.6274,197,1533338992
5858.0,18898.0,34546.0,14.6274,198,1533338992
5890.0,18930.0,34546.0,14.6274,199,1533338992
5922.0,18946.0,34562.0,24.0,200,1533338992
5986.0,18978.0,34546.0,24.0,201,1533338992
6002.0,18994.0,34530.0,14.6274,202,1533338992
6034.0,19010.0,34530.0,14.6274,203,1533338992
6050.0,19010.0,34530.0,14.6274,204,1533338992
6066.0,19026.0,34514.0,8.0,205,1533338992
6082.0,19026.0,34514.0,14.6274,206,1533338992
6098.0,19026.0,34514.0,14.6274,207,1533338992
6114.0,19042.0,34498.0,24.0,208,1533338992
6162.0,19058.0,34498.0,14.6274,209,1533338992
6178.0,19074.0,34498.0,14.6274,210,1533338992
6194.0,19090.0,34482.0,24.0,211,1533338992
6234.89,19118.4,34441.1,24.0,212,1533338992
6274.0,19122.0,34402.0,27.7771,213,1533338992
6338.0,19090.0,34338.0,37.2548,214,1533338992
6386.0,19106.0,34290.0,27.7771,215,1533338992
6402.0,19154.0,34242.0,27.7771,216,1533338992
6402.0,19170.0,34162.0,24.0,217,1533338992
6402.0,19170.0,34130.0,24.0,218,1533338992
6450.0,19154.0,34066.0,24.0,219,1533338992
6498.0,19154.0,34002.0,24.0,220,1533338992
6498.0,19154.0,33970.0,24.0,221,1533338992
6514.0,19170.0,33938.0,37.2548,222,1533338992
6546.0,19218.0,33874.0,24.0,223,1533338992
6562.0,19234.0,33810.0,24.0,224,1533338992
6610.0,19250.0,33778.0,24.0,225,1533338992
6674.0,19266.0,33762.0,24.0,226,1533338992
6746.0,19282.0,33746.0,40.1266,227,1533338992
6802.0,19314.0,33778.0,37.2548,228,1533338992
6850.0,19330.0,33778.0,24.0,229,1533338992
6930.0,19346.0,33762.0,24.0,230,1533338992
6962.0,19362.0,33762.0,24.0,231,1533338992
7010.0,19362.0,33762.0,37.2548,232,1533338992
7090.0,19426.0,33778.0,27.7771,233,1533338992
7122.0,19458.0,33778.0,27.7771,234,1533338992
7154.0,19490.0,33794.0,14.6274,235,1533338992
7186.0,19522.0,33794.0,24.0,236,1533338992
7234.0,19570.0,33810.0,27.7771,237,1533338992
7298.0,19634.0,33858.0,27.7771,238,1533338992
7362.0,19682.0,33906.0,27.7771,239,1533338992
7426.0,19714.0,33938.0,24.0,240,1533338992
7458.0,19714.0,33938.0,24.0,241,1533338992
7506.0,19746.0,33922.0,24.0,242,1533338992
7554.0,19778.0,33922.0,24.0,243,1533338992
7632.45,19809.5,33891.0,39.6053,244,1533338992
7669.11,19790.9,33829.6,42.0916,245,1533338992
7682.0,19778.0,33770.0,39.6569,246,1533338992
7713.16,19793.2,33559.1,55.2945,247,1533338992
7682.0,19778.0,33474.0,63.5542,248,1533338992
7666.0,19736.4,33381.2,45.8133,249,1533338992
7586.0,19730.0,33202.0,49.6888,250,1533338992
7490.0,19746.0,33106.0,42.5964,251,1533338992
7442.0,19746.0,33010.0,49.6888,252,1533338992
7330.0,19714.0,32866.0,63.5542,253,1533338992
7282.0,19714.0,32818.0,49.6888,254,1533338992
7114.62,19708.2,32688.5,72.0,255,1533338992
7060.76,19678.1,32631.5,68.5052,256,1533338992
7023.71,19640.9,32557.4,55.6311,257,1533338992
6978.91,19588.7,32406.6,55.6394,258,1533338992
6930.0,19554.0,32290.0,56.0,259,1533338992
6866.0,19490.0,32178.0,56.0,260,1533338992
6786.0,19426.0,32050.0,63.5542,261,1533338992
6707.72,19410.0,31833.0,63.5542,262,1533338992
6578.0,19458.0,31602.0,56.0,263,1533338992
6525.2,19458.0,31480.4,48.2355,264,1533338992
6482.0,19490.0,31378.0,40.0,265,1533338992
6466.0,19522.0,31298.0,42.5964,266,1533338992
6429.2,19522.0,31160.4,60.9102,267,1533338992
6401.58,19539.3,31072.7,49.8549,268,1533338992
6386.42,19584.7,31027.3,55.8339,269,1533338992
6322.0,19618.0,30930.0,56.0,270,1533338992
6255.09,19694.4,30869.6,65.4545,271,1533338992
6171.68,19780.9,30767.1,55.162,272,1533338992
6154.89,19817.1,30709.6,60.1968,273,1533338992
6137.16,19828.9,30665.2,56.0,274,1533338992
6079.21,19851.4,30588.4,46.6032,275,1533338992
6002.0,19906.0,30466.0,37.2548,276,1533338992
5972.46,19906.0,30421.7,48.7324,277,1533338992
5952.77,19906.0,30392.2,49.6888,278,1533338992
5940.46,19906.0,30373.7,49.6888,279,1533338992
5887.58,19893.4,30319.6,67.2673,280,1533338992
5874.0,19890.0,30306.0,72.0,281,1533338992
5810.0,19874.0,30178.0,49.6888,282,1533338992
5797.2,19874.0,30139.6,49.6888,283,1533338992
5764.42,19844.4,30056.1,49.6888,284,1533338992
5716.86,19771.4,29838.3,46.5714,285,1533338992
5650.0,19762.0,29746.0,37.2548,286,1533338992
5586.0,19778.0,29698.0,37.2548,287,1533338992
5522.0,19794.0,29602.0,40.0,288,1533338992
5506.0,19726.0,29534.0,46.5803,289,1533338992
5480.93,19701.5,29459.3,44.1331,290,1533338992
5460.03,19691.0,29414.1,48.4462,291,1533338992
5450.38,19686.2,29394.8,52.4895,292,1533338992
5434.35,19659.0,29332.1,64.4099,293,1533338992
5426.0,19634.0,29282.0,73.5843,294,1533338992
5372.15,19618.0,29174.7,73.4576,295,1533338992
5330.0,19618.0,29122.0,56.0,296,1533338992
5287.82,19673.3,29018.7,58.0289,297,1533338992
5256.4,19682.0,28933.2,69.5765,298,1533338992
5195.68,19703.7,28859.7,66.2652,299,1533338992
5095.71,19729.8,28738.5,75.4532,300,1533338992
5024.32,19811.7,28583.9,72.0,301,1533338992
4972.24,19826.0,28447.7,72.0,302,1533338992
4933.76,19826.0,28321.1,72.0,303,1533338992
4898.0,19826.0,28226.0,72.0,304,1533338992
4882.0,19826.0,28130.0,40.0,305,1533338992
4815.82,19843.5,28063.8,37.2548,306,1533338992
4767.33,19876.7,28015.3,37.2548,307,1533338992
4738.0,19906.0,27986.0,37.2548,308,1533338992
4709.2,19906.0,27883.6,39.451,309,1533338992
4706.0,19890.9,27798.6,42.4466,310,1533338992
4677.2,19890.0,27736.4,42.5964,311,1533338992
4623.19,19940.8,27622.5,52.5676,312,1533338992
4534.0,19998.0,27514.0,37.2548,313,1533338992
4482.0,20002.0,27362.0,40.0,314,1533338992
4450.0,20018.0,27314.0,57.9697,315,1533338992
4410.38,20045.8,27186.8,69.788,316,1533338992
4378.98,20062.5,27068.9,57.9697,317,1533338992
4338.0,20018.0,26850.0,59.8823,318,1533338992
4382.41,19961.7,26738.6,46.4731,319,1533338992
4381.08,19926.9,26570.6,52.2356,320,1533338992
4390.27,19919.9,26535.3,49.6888,321,1533338992
4412.67,19908.7,26479.3,49.6888,322,1533338992
4465.06,19890.0,26341.8,43.0136,323,1533338992
4466.0,19874.0,26258.0,49.6888,324,1533338992
4452.29,19835.1,26109.4,48.3408,325,1533338992
4418.0,19784.1,25953.5,51.3937,326,1533338992
4418.0,19746.0,25890.0,57.9697,327,1533338992
4418.0,19746.0,25762.0,42.5964,328,1533338992
4418.0,19746.0,25746.0,42.5964,329,1533338992
4418.0,19730.0,25666.0,37.2548,330,1533338992
4402.0,19730.0,25570.0,37.2548,331,1533338992
4402.0,19702.0,25454.0,49.6888,332,1533338992
4434.0,19666.0,25346.0,63.5542,333,1533338992
4434.0,19650.9,25255.2,60.0807,334,1533338992
4434.0,19664.8,25126.8,38.1944,335,1533338992
4418.0,19666.0,25010.0,27.7771,336,1533338992
4434.0,19666.0,24978.0,27.7771,337,1533338992
4434.0,19682.0,24898.0,27.7771,338,1533338992
4434.0,19698.0,24850.0,37.2548,339,1533338992
4466.0,19698.0,24818.0,45.5442,340,1533338992
4498.0,19698.0,24786.0,51.75899999999999,341,1533338992
4534.0,19698.0,24750.0,56.417,342,1533338992
4592.74,19682.4,24691.3,57.9697,343,1533338992
4642.0,19682.0,24642.0,37.2548,344,1533338992
4700.67,19639.3,24567.3,37.2548,345,1533338992
4746.0,19594.0,24522.0,47.6165,346,1533338992
4769.24,19582.2,24495.0,51.1915,347,1533338992
4805.81,19573.0,24449.2,54.7979,348,1533338992
4882.0,19570.0,24322.0,24.0,349,1533338992
4942.0,19510.0,24290.0,37.2548,350,1533338992
5010.0,19458.0,24274.0,27.7771,351,1533338992
5058.0,19442.0,24226.0,24.0,352,1533338992
5106.0,19410.0,24194.0,24.0,353,1533338992
5144.41,19407.9,24157.7,27.2724,354,1533338992
5186.0,19394.0,24130.0,24.0,355,1533338992
5218.0,19362.0,24098.0,24.0,356,1533338992
5282.0,19362.0,24098.0,27.7771,357,1533338992
5325.2,19346.0,24043.6,24.0,358,1533338992
5362.0,19314.0,24002.0,37.2548,359,1533338992
