x,y,z,radius,link,bodyId
4404.0,21472.0,32196.0,43.4777,-1,1657945663
4460.0,21486.0,32056.0,50.7235,1,1657945663
4474.0,21500.0,31944.0,50.7235,2,1657945663
4474.0,21542.0,31776.0,49.0,3,1657945663
4488.0,21598.0,31664.0,50.7235,4,1657945663
4488.0,21612.0,31510.0,49.0,5,1657945663
4474.0,21640.0,31370.0,52.397,6,1657945663
4418.0,21654.0,31230.0,49.0,7,1657945663
4362.0,21682.0,31048.0,63.0,8,1657945663
4362.0,21696.0,30950.0,49.0,9,1657945663
4320.0,21766.0,30782.0,68.3923,10,1657945663
4292.0,21808.0,30656.0,43.4777,11,1657945663
4264.0,21794.0,30558.0,43.4777,12,1657945663
4194.0,21808.0,30446.0,43.4777,13,1657945663
4129.6,21836.0,30322.8,40.9954,14,1657945663
4110.0,21850.0,30222.0,35.0,15,1657945663
4110.0,21850.0,30180.0,35.0,16,1657945663
4118.65,21858.6,30145.4,43.6499,17,1657945663
4111.24,21864.0,30072.9,50.5714,18,1657945663
4054.0,21878.0,29984.0,52.397,19,1657945663
3998.0,21822.0,29788.0,50.7235,20,1657945663
3956.0,21780.0,29648.0,55.6099,21,1657945663
3942.0,21738.0,29550.0,35.0,22,1657945663
3900.0,21738.0,29466.0,43.4777,23,1657945663
3900.0,21738.0,29410.0,37.2719,24,1657945663
3886.0,21786.5,29351.3,33.2447,25,1657945663
3886.0,21794.0,29298.0,32.598,26,1657945663
3860.5,21771.0,29221.5,33.0269,27,1657945663
3856.83,21764.8,29167.3,36.1667,28,1657945663
3844.0,21752.0,29116.0,49.0,29,1657945663
3816.0,21710.0,29004.0,43.4777,30,1657945663
3803.0,21684.0,28965.0,33.3751,31,1657945663
3802.0,21652.6,28917.2,24.305,32,1657945663
3788.0,21612.0,28808.0,32.598,33,1657945663
3774.0,21584.0,28696.0,43.4777,34,1657945663
3774.0,21556.0,28612.0,37.2719,35,1657945663
3786.83,21516.3,28544.3,25.1962,36,1657945663
3802.0,21486.0,28458.0,24.305,37,1657945663
3802.0,21472.0,28388.0,24.305,38,1657945663
3816.0,21458.0,28318.0,24.305,39,1657945663
3830.0,21444.0,28262.0,24.305,40,1657945663
3830.0,21430.0,28192.0,21.0,41,1657945663
3830.0,21430.0,28164.0,21.0,42,1657945663
3830.0,21416.0,28122.0,32.598,43,1657945663
3816.0,21360.0,28038.0,32.598,44,1657945663
3816.0,21318.0,27982.0,35.0,45,1657945663
3830.0,21276.0,27912.0,24.305,46,1657945663
3830.0,21234.0,27884.0,35.0,47,1657945663
3844.0,21164.0,27814.0,32.598,48,1657945663
3830.0,21122.0,27786.0,21.0,49,1657945663
3830.0,21052.0,27730.0,32.598,50,1657945663
3830.0,20996.0,27660.0,32.598,51,1657945663
3830.0,20954.0,27590.0,32.598,52,1657945663
3830.0,20884.0,27520.0,21.0,53,1657945663
3830.0,20828.0,27436.0,37.2719,54,1657945663
3830.0,20765.0,27373.0,35.3786,55,1657945663
3816.0,20660.0,27282.0,35.0,56,1657945663
3830.0,20590.0,27212.0,43.4777,57,1657945663
3844.0,20506.0,27128.0,21.0,58,1657945663
3871.1,20465.4,27114.5,24.1982,59,1657945663
3886.0,20408.0,27086.0,32.598,60,1657945663
3928.0,20324.0,27030.0,32.598,61,1657945663
3956.0,20254.0,26974.0,32.598,62,1657945663
3984.0,20212.0,26932.0,32.598,63,1657945663
3998.0,20156.0,26876.0,32.598,64,1657945663
4026.0,20100.0,26820.0,24.305,65,1657945663
4054.0,20044.0,26778.0,24.305,66,1657945663
4082.0,20002.0,26750.0,32.598,67,1657945663
4110.0,19946.0,26694.0,24.305,68,1657945663
