x,y,z,radius,link,bodyId
2294.0,16102.0,15320.0,8.0,-1,5813054748
2294.0,16118.0,15320.0,14.6274,1,5813054748
2294.0,16150.0,15288.0,37.2548,2,5813054748
2246.0,16214.0,15208.0,49.6888,3,5813054748
2372.13,16491.5,15197.0,187.923,4,5813054748
2416.67,16683.3,15373.3,186.36900000000003,5,5813054748
2422.0,16711.0,15411.9,179.65900000000002,6,5813054748
2422.0,16717.8,15494.0,145.167,7,5813054748
2422.0,16722.6,15551.0,121.24600000000001,8,5813054748
2366.38,16789.2,15718.5,57.9697,9,5813054748
2358.0,16838.0,15864.0,40.0,10,5813054748
2358.0,16838.0,15928.0,24.0,11,5813054748
2374.0,16854.0,15992.0,24.0,12,5813054748
2406.0,16854.0,16056.0,27.7771,13,5813054748
2422.0,16854.0,16104.0,37.2548,14,5813054748
2454.0,16870.0,16168.0,27.7771,15,5813054748
2486.0,16886.0,16264.0,37.2548,16,5813054748
2534.0,16886.0,16360.0,40.0,17,5813054748
2598.0,16886.0,16440.0,40.0,18,5813054748
2662.0,16854.0,16520.0,37.2548,19,5813054748
2662.0,16854.0,16584.0,27.7771,20,5813054748
2726.0,16870.0,16680.0,37.2548,21,5813054748
2758.0,16902.0,16712.0,27.7771,22,5813054748
2774.0,16934.0,16792.0,24.0,23,5813054748
2790.0,16950.0,16856.0,24.0,24,5813054748
2822.0,16982.0,16936.0,24.0,25,5813054748
2838.0,16982.0,17000.0,27.7771,26,5813054748
2886.0,16998.0,17080.0,27.7771,27,5813054748
2918.0,17030.0,17144.0,24.0,28,5813054748
2918.0,17046.0,17208.0,24.0,29,5813054748
2934.0,17062.0,17240.0,27.7771,30,5813054748
2966.0,17078.0,17272.0,14.6274,31,5813054748
2966.0,17078.0,17304.0,24.0,32,5813054748
2998.0,17094.0,17352.0,24.0,33,5813054748
3030.0,17126.0,17416.0,27.7771,34,5813054748
3062.0,17142.0,17480.0,24.0,35,5813054748
3094.0,17142.0,17544.0,24.0,36,5813054748
3094.0,17158.0,17576.0,14.6274,37,5813054748
3110.0,17158.0,17608.0,24.0,38,5813054748
3142.0,17190.0,17672.0,24.0,39,5813054748
3142.0,17206.0,17720.0,14.6274,40,5813054748
3142.0,17206.0,17736.0,14.6274,41,5813054748
3142.0,17206.0,17768.0,24.0,42,5813054748
3174.0,17238.0,17800.0,24.0,43,5813054748
3206.0,17270.0,17864.0,24.0,44,5813054748
3222.0,17302.0,17928.0,24.0,45,5813054748
3254.0,17318.0,17976.0,24.0,46,5813054748
3270.0,17350.0,18024.0,27.7771,47,5813054748
3318.0,17382.0,18072.0,24.0,48,5813054748
3336.67,17400.7,18106.7,14.6274,49,5813054748
3350.0,17430.0,18136.0,14.6274,50,5813054748
3366.0,17446.0,18152.0,24.0,51,5813054748
3398.0,17494.0,18200.0,27.7771,52,5813054748
3462.0,17558.0,18280.0,37.2548,53,5813054748
3526.0,17606.0,18344.0,27.7771,54,5813054748
3574.0,17638.0,18408.0,24.0,55,5813054748
3606.0,17670.0,18456.0,24.0,56,5813054748
3638.0,17718.0,18520.0,27.7771,57,5813054748
3670.0,17750.0,18568.0,24.0,58,5813054748
3670.0,17750.0,18600.0,24.0,59,5813054748
3718.0,17782.0,18664.0,27.7771,60,5813054748
3750.0,17814.0,18728.0,24.0,61,5813054748
3782.0,17846.0,18792.0,27.7771,62,5813054748
3798.0,17878.0,18856.0,24.0,63,5813054748
3846.0,17894.0,18920.0,24.0,64,5813054748
3894.0,17910.0,19000.0,24.0,65,5813054748
3926.0,17910.0,19080.0,24.0,66,5813054748
3942.0,17910.0,19112.0,24.0,67,5813054748
3958.0,17910.0,19144.0,14.6274,68,5813054748
3974.0,17926.0,19160.0,14.6274,69,5813054748
3990.0,17926.0,19176.0,14.6274,70,5813054748
4006.0,17926.0,19208.0,24.0,71,5813054748
4054.0,17942.0,19256.0,24.0,72,5813054748
4102.0,17942.0,19320.0,24.0,73,5813054748
4134.0,17958.0,19384.0,24.0,74,5813054748
4182.0,17990.0,19448.0,24.0,75,5813054748
4230.0,18006.0,19496.0,24.0,76,5813054748
4294.0,18006.0,19544.0,24.0,77,5813054748
4310.0,18022.0,19560.0,24.0,78,5813054748
4326.0,18022.0,19624.0,24.0,79,5813054748
4390.0,18054.0,19672.0,24.0,80,5813054748
